Matrix,Procs,Threads,MAX_IO,MAX_Setup,MAX_Comm,MAX_Calc,Imbalance_Sec,Total_Loop_Sec,GFLOPS
matrices/engine.mtx,1,1,0.780274,0.00024515,1.9218e-05,0.247727,7.824e-06,0.247754,1.95744
matrices/engine.mtx,1,1,0.757463,0.000238378,8.7e-06,0.245861,9.033e-06,0.245879,1.97237
matrices/engine.mtx,1,1,0.757118,0.000235624,1.9818e-05,0.251224,1.3201e-05,0.251257,1.93015
matrices/engine.mtx,1,1,0.758206,0.000247706,1.5675e-05,0.261153,7.143e-06,0.261176,1.85685
matrices/engine.mtx,1,1,0.755278,0.000238763,2.0892e-05,0.255879,1.1094e-05,0.255911,1.89505
matrices/engine.mtx,2,1,0.766436,0.000822396,0.11703,0.180606,-0.103066,0.194571,2.49248
matrices/engine.mtx,2,1,0.766589,0.000795827,0.123635,0.188584,-0.109327,0.202892,2.39025
matrices/engine.mtx,2,1,0.767682,0.000794141,0.125666,0.190986,-0.111309,0.205344,2.36172
matrices/engine.mtx,2,1,0.764822,0.000792436,0.122362,0.188777,-0.107933,0.203207,2.38656
matrices/engine.mtx,2,1,0.765539,0.00082291,0.122078,0.186681,-0.107659,0.2011,2.41156
matrices/engine.mtx,4,1,0.800364,0.000711074,0.133148,0.145997,-0.112809,0.166336,2.91557
matrices/engine.mtx,4,1,0.821007,0.000705586,0.135609,0.147899,-0.114791,0.168717,2.87442
matrices/engine.mtx,4,1,0.800015,0.000686176,0.134094,0.145764,-0.113202,0.166655,2.90999
matrices/engine.mtx,4,1,0.801152,0.000699256,0.13501,0.146171,-0.113324,0.167856,2.88917
matrices/engine.mtx,4,1,0.797825,0.000688769,0.133077,0.145268,-0.112387,0.165958,2.92222
matrices/engine.mtx,8,1,0.809391,0.000651186,0.140536,0.128622,-0.115353,0.153805,3.15311
matrices/engine.mtx,8,1,0.810761,0.000658899,0.141059,0.129239,-0.115985,0.154314,3.14272
matrices/engine.mtx,8,1,0.827681,0.000649629,0.14132,0.129506,-0.116284,0.154542,3.13807
matrices/engine.mtx,8,1,0.807539,0.000680308,0.140991,0.128979,-0.11593,0.154039,3.14831
matrices/engine.mtx,8,1,0.809005,0.000657674,0.141665,0.129701,-0.116468,0.154898,3.13086
matrices/engine.mtx,16,1,0.819451,0.000680429,0.113802,0.0911844,-0.0844054,0.120581,4.0219
matrices/engine.mtx,16,1,0.818482,0.000682977,0.113166,0.0910093,-0.0841859,0.119989,4.04172
matrices/engine.mtx,16,1,0.820072,0.000637884,0.113865,0.0911353,-0.0845382,0.120462,4.02586
matrices/engine.mtx,16,1,0.818025,0.000636845,0.114681,0.0912066,-0.084529,0.121358,3.99614
matrices/engine.mtx,16,1,0.817174,0.000654755,0.11443,0.0917852,-0.0850511,0.121164,4.00253
matrices/engine.mtx,32,1,0.844922,0.000692573,0.104962,0.0433913,-0.0404112,0.107943,4.4928
matrices/engine.mtx,32,1,0.85521,0.000695267,0.102656,0.0438329,-0.0409162,0.105572,4.59366
matrices/engine.mtx,32,1,0.845049,0.000722697,0.104753,0.0436336,-0.040639,0.107748,4.50091
matrices/engine.mtx,32,1,0.845391,0.000695246,0.10383,0.0436161,-0.040684,0.106762,4.54249
matrices/engine.mtx,32,1,0.845212,0.000691717,0.104544,0.0437,-0.040685,0.107559,4.50884
matrices/engine.mtx,64,1,1.27485,0.000666465,0.124747,0.020989,-0.0193625,0.126374,3.83754
matrices/engine.mtx,64,1,1.29511,0.000683484,0.121647,0.0202046,-0.0185846,0.123267,3.93427
matrices/engine.mtx,64,1,1.28521,0.000710648,0.123396,0.0202901,-0.0188709,0.124816,3.88545
matrices/engine.mtx,64,1,1.28497,0.000730233,0.124411,0.0203164,-0.0187985,0.125929,3.8511
matrices/engine.mtx,64,1,1.28497,0.000669722,0.125986,0.0200467,-0.0183787,0.127654,3.79906
matrices/engine.mtx,128,1,0.881916,0.000707451,0.333695,0.00998704,-0.00889815,0.334784,1.44859
matrices/engine.mtx,128,1,0.88258,0.000676042,0.336753,0.00989497,-0.00907914,0.337569,1.43664
matrices/engine.mtx,128,1,0.902264,0.000704522,0.34165,0.0101695,-0.0084616,0.343358,1.41241
matrices/engine.mtx,128,1,0.882025,0.000668969,0.345968,0.00998137,-0.00916318,0.346786,1.39846
matrices/engine.mtx,128,1,0.882695,0.000671693,0.336265,0.010001,-0.00920291,0.337063,1.43879
matrices/GL7d17.mtx,1,1,12.6989,0.0022596,4.0364e-05,11.1171,3.1429e-05,11.1171,0.467352
matrices/GL7d17.mtx,1,1,12.3328,0.00226292,3.4501e-05,11.1451,3.3003e-05,11.1451,0.466178
matrices/GL7d17.mtx,1,1,12.3549,0.00222095,4.9319e-05,11.1172,3.7641e-05,11.1173,0.467347
matrices/GL7d17.mtx,1,1,12.3262,0.0022082,3.9309e-05,11.1156,3.0362e-05,11.1157,0.467413
matrices/GL7d17.mtx,1,1,12.3539,0.00223424,3.9294e-05,11.1251,4.685e-05,11.1251,0.467016
matrices/GL7d17.mtx,2,1,12.4548,0.00447385,0.445938,5.88198,-0.312115,6.01581,0.863662
matrices/GL7d17.mtx,2,1,12.4836,0.00406991,0.471741,5.92157,-0.337389,6.05592,0.857941
matrices/GL7d17.mtx,2,1,12.4803,0.00455696,0.436897,5.89419,-0.305037,6.02605,0.862193
matrices/GL7d17.mtx,2,1,12.4049,0.00458956,0.453989,5.88383,-0.322039,6.01578,0.863665
matrices/GL7d17.mtx,2,1,12.4248,0.00411857,0.449009,5.9275,-0.314394,6.06212,0.857063
matrices/GL7d17.mtx,4,1,12.8797,0.00365768,0.807773,3.26824,-0.662267,3.41375,1.52197
matrices/GL7d17.mtx,4,1,12.8305,0.00376853,0.764011,3.21376,-0.620649,3.35712,1.54764
matrices/GL7d17.mtx,4,1,12.8982,0.00364797,0.755774,3.2203,-0.611655,3.36441,1.54429
matrices/GL7d17.mtx,4,1,12.8786,0.00370639,0.747469,3.22616,-0.602385,3.37124,1.54116
matrices/GL7d17.mtx,4,1,12.9009,0.00362165,0.757353,3.21483,-0.614299,3.35788,1.54729
matrices/GL7d17.mtx,8,1,13.0447,0.00354646,1.09003,2.19133,-0.875642,2.40572,2.15969
matrices/GL7d17.mtx,8,1,13.0037,0.00355019,1.10831,2.20825,-0.896031,2.42053,2.14648
matrices/GL7d17.mtx,8,1,12.9564,0.0035693,1.12416,2.21192,-0.91082,2.42526,2.14229
matrices/GL7d17.mtx,8,1,12.9707,0.0035702,1.11154,2.21057,-0.897259,2.42486,2.14265
matrices/GL7d17.mtx,8,1,12.9927,0.00351535,1.12895,2.22812,-0.915772,2.4413,2.12822
matrices/GL7d17.mtx,16,1,13.1458,0.00375786,1.14539,1.57645,-0.893376,1.82847,2.84152
matrices/GL7d17.mtx,16,1,13.1121,0.00370032,1.14448,1.58278,-0.893477,1.83378,2.83328
matrices/GL7d17.mtx,16,1,13.1376,0.00370582,1.13656,1.56454,-0.884542,1.81656,2.86014
matrices/GL7d17.mtx,16,1,13.1684,0.00374919,1.12006,1.55379,-0.862093,1.81177,2.86771
matrices/GL7d17.mtx,16,1,13.1041,0.00375634,1.10358,1.53306,-0.847322,1.78932,2.90368
matrices/GL7d17.mtx,32,1,13.2119,0.0036507,1.53992,0.827639,-0.610572,1.75699,2.95712
matrices/GL7d17.mtx,32,1,13.353,0.00348803,1.55652,0.817918,-0.604939,1.7695,2.93621
matrices/GL7d17.mtx,32,1,13.341,0.00347857,1.56095,0.837017,-0.62417,1.77379,2.9291
matrices/GL7d17.mtx,32,1,13.2444,0.0035277,1.56473,0.818193,-0.604482,1.77844,2.92144
matrices/GL7d17.mtx,32,1,13.3427,0.00361584,1.53524,0.818568,-0.598507,1.75531,2.95995
matrices/GL7d17.mtx,64,1,13.6725,0.00340018,1.76464,0.452053,-0.361343,1.85535,2.80035
matrices/GL7d17.mtx,64,1,13.5918,0.00351794,1.6876,0.42475,-0.337453,1.77489,2.92728
matrices/GL7d17.mtx,64,1,13.7031,0.00360196,1.76902,0.435817,-0.35248,1.85236,2.80487
matrices/GL7d17.mtx,64,1,13.6423,0.00342319,1.78346,0.435091,-0.353016,1.86554,2.78505
matrices/GL7d17.mtx,64,1,13.5818,0.00352227,1.74927,0.43437,-0.35312,1.83052,2.83833
matrices/GL7d17.mtx,128,1,13.3259,0.00352062,1.79361,0.249981,-0.194607,1.84899,2.80998
matrices/GL7d17.mtx,128,1,13.4375,0.00356583,1.79161,0.232469,-0.182559,1.84152,2.82137
matrices/GL7d17.mtx,128,1,13.249,0.00346309,1.77301,0.23943,-0.189551,1.82289,2.85021
matrices/GL7d17.mtx,128,1,13.3084,0.00353167,1.87098,0.21822,-0.168459,1.92074,2.70501
matrices/GL7d17.mtx,128,1,13.3573,0.00347278,1.82408,0.233847,-0.176544,1.88138,2.7616
matrices/GL7d21.mtx,1,1,8.08446,0.00214305,3.329e-05,8.07523,4.2196e-05,8.07531,0.450132
matrices/GL7d21.mtx,1,1,7.79359,0.00211243,4.3856e-05,8.08454,3.264e-05,8.08462,0.449614
matrices/GL7d21.mtx,1,1,7.78888,0.00215035,5.8464e-05,8.1048,3.2351e-05,8.10489,0.448489
matrices/GL7d21.mtx,1,1,7.78906,0.00210766,4.0029e-05,8.07775,1.7099e-05,8.07781,0.449993
matrices/GL7d21.mtx,1,1,7.80342,0.00206527,3.9479e-05,8.07256,3.4315e-05,8.07263,0.450281
matrices/GL7d21.mtx,2,1,7.83755,0.00449367,0.270729,4.27214,-0.120711,4.42216,0.821986
matrices/GL7d21.mtx,2,1,7.84565,0.00496057,0.274281,4.28203,-0.113298,4.44301,0.818128
matrices/GL7d21.mtx,2,1,7.88846,0.00444412,0.294601,4.29076,-0.144011,4.44135,0.818435
matrices/GL7d21.mtx,2,1,7.81952,0.00447591,0.265836,4.26495,-0.116703,4.41409,0.82349
matrices/GL7d21.mtx,2,1,7.86178,0.0044199,0.310401,4.30755,-0.159626,4.45833,0.815318
matrices/GL7d21.mtx,4,1,8.22377,0.00433579,0.749128,2.70375,-0.482545,2.97033,1.22375
matrices/GL7d21.mtx,4,1,8.12619,0.00429699,0.749375,2.66862,-0.484033,2.93396,1.23893
matrices/GL7d21.mtx,4,1,8.12476,0.00428926,0.751748,2.67504,-0.485485,2.9413,1.23583
matrices/GL7d21.mtx,4,1,8.09327,0.00432832,0.739644,2.66284,-0.474362,2.92812,1.24139
matrices/GL7d21.mtx,4,1,8.1501,0.00431728,0.820355,2.77405,-0.553131,3.04127,1.19521
matrices/GL7d21.mtx,8,1,8.21784,0.0041749,1.10437,1.93192,-0.79092,2.24537,1.61887
matrices/GL7d21.mtx,8,1,8.22686,0.00416501,1.08722,1.91014,-0.769526,2.22783,1.63161
matrices/GL7d21.mtx,8,1,8.32601,0.00416368,1.11656,1.944,-0.801509,2.25905,1.60906
matrices/GL7d21.mtx,8,1,8.21323,0.00414427,1.10706,1.93733,-0.793965,2.25042,1.61523
matrices/GL7d21.mtx,8,1,8.22088,0.00416186,1.10404,1.93591,-0.790171,2.24978,1.61569
matrices/GL7d21.mtx,16,1,8.34144,0.00494321,1.19736,1.41529,-0.786039,1.82661,1.99
matrices/GL7d21.mtx,16,1,8.3164,0.00504973,1.20913,1.41896,-0.795991,1.8321,1.98404
matrices/GL7d21.mtx,16,1,8.30606,0.00495976,1.21032,1.42521,-0.798869,1.83666,1.97911
matrices/GL7d21.mtx,16,1,8.29331,0.00489722,1.18272,1.39456,-0.771713,1.80556,2.0132
matrices/GL7d21.mtx,16,1,8.34308,0.00495069,1.21666,1.42977,-0.805212,1.84122,1.97421
matrices/GL7d21.mtx,32,1,8.38089,0.0049647,1.96745,0.917857,-0.677757,2.20755,1.6466
matrices/GL7d21.mtx,32,1,8.39054,0.00479136,1.96478,0.914172,-0.671659,2.20729,1.6468
matrices/GL7d21.mtx,32,1,8.3902,0.00481215,1.9849,0.914974,-0.671985,2.22789,1.63157
matrices/GL7d21.mtx,32,1,8.39025,0.00510544,1.96208,0.907093,-0.665866,2.2033,1.64978
matrices/GL7d21.mtx,32,1,8.37072,0.00487754,1.98654,0.915704,-0.67392,2.22833,1.63125
matrices/GL7d21.mtx,64,1,8.79599,0.00524869,2.26117,0.582158,-0.506977,2.33635,1.55583
matrices/GL7d21.mtx,64,1,8.74591,0.00517706,2.24154,0.582309,-0.501992,2.32186,1.56554
matrices/GL7d21.mtx,64,1,8.7661,0.00522383,2.22911,0.581447,-0.504658,2.3059,1.57637
matrices/GL7d21.mtx,64,1,8.74626,0.00522246,2.28091,0.583256,-0.508469,2.3557,1.54305
matrices/GL7d21.mtx,64,1,8.77617,0.00524588,2.27648,0.584819,-0.510261,2.35103,1.54611
