Matrix,Procs,Threads,MAX_IO,MAX_Setup,MAX_Comm,MAX_Calc,Imbalance_Sec,Total_Loop_Sec,GFLOPS
matrices/rel9.mtx,64,3,1.32102,0.16211,0.291492,2.108,-0.246769,2.15273,2.19881
matrices/rel9.mtx,64,3,1.2726,0.16711,0.293292,2.10331,-0.249006,2.14759,2.20407
matrices/rel9.mtx,64,3,1.29121,0.165099,0.292811,2.10344,-0.249278,2.14697,2.20471
matrices/rel9.mtx,64,3,1.29395,0.165593,0.294107,2.0999,-0.249773,2.14424,2.20752
matrices/rel9.mtx,64,3,1.22504,0.165565,0.299164,2.10028,-0.257859,2.14159,2.21025
matrices/rel9.mtx,128,3,2.02756,0.296298,0.240931,2.02435,-0.203069,2.06221,2.29532
matrices/rel9.mtx,128,3,2.24909,0.271867,0.240971,2.02788,-0.202592,2.06626,2.29082
matrices/rel9.mtx,128,3,2.08173,0.313927,0.240878,2.03665,-0.201305,2.07623,2.27983
matrices/rel9.mtx,128,3,2.17866,0.332307,0.242067,2.02922,-0.203476,2.06781,2.2891
matrices/rel9.mtx,128,3,1.97155,0.284202,0.242271,2.02492,-0.205792,2.0614,2.29622
matrices/t2em.mtx,1,3,1.69072,0.310107,0.00131624,1.6577,4.3347e-05,1.65906,0.553426
matrices/t2em.mtx,1,3,1.56834,0.308584,0.0012877,1.66584,4.802e-05,1.66717,0.550733
matrices/t2em.mtx,1,3,1.64632,0.306847,0.00130916,1.65695,4.2157e-05,1.6583,0.553679
matrices/t2em.mtx,1,3,1.54114,0.311077,0.00129997,1.65839,4.0456e-05,1.65973,0.553203
matrices/t2em.mtx,1,3,1.53808,0.309719,0.0013216,1.66661,4.1259e-05,1.66797,0.550469
matrices/t2em.mtx,2,3,0.879262,0.150958,0.00300797,0.811118,0.00119556,0.815322,1.12614
matrices/t2em.mtx,2,3,0.857687,0.152001,0.00302771,0.883377,0.00113791,0.887543,1.0345
matrices/t2em.mtx,2,3,0.874948,0.15155,0.00292032,0.805993,0.00112049,0.810034,1.13349
matrices/t2em.mtx,2,3,0.865067,0.153074,0.00282361,0.80309,0.00108049,0.806994,1.13776
matrices/t2em.mtx,2,3,0.864368,0.150861,0.00294832,0.804292,0.00117019,0.80841,1.13577
matrices/t2em.mtx,4,3,0.649448,0.0695701,0.002488,0.395034,0.000902691,0.398425,2.30449
matrices/t2em.mtx,4,3,0.622516,0.0684859,0.00247134,0.395585,0.000862182,0.398919,2.30164
matrices/t2em.mtx,4,3,0.852505,0.0685498,0.00249738,0.39332,0.000911722,0.396729,2.31434
matrices/t2em.mtx,4,3,0.738701,0.0667195,0.00241612,0.394879,0.000845675,0.398141,2.30614
matrices/t2em.mtx,4,3,0.630938,0.0684656,0.00250663,0.395196,0.000941329,0.398644,2.30323
matrices/t2em.mtx,8,3,0.47013,0.0335944,0.00228663,0.205703,-0.000701028,0.207288,4.42942
matrices/t2em.mtx,8,3,0.523736,0.0332624,0.00220499,0.203907,-0.000748493,0.205363,4.47094
matrices/t2em.mtx,8,3,0.463707,0.0329398,0.00223717,0.197743,0.00134067,0.20132,4.56072
matrices/t2em.mtx,8,3,0.491372,0.0337886,0.00219129,0.205495,-0.000593153,0.207093,4.43359
matrices/t2em.mtx,8,3,0.51329,0.03312,0.00229406,0.205199,-0.000700888,0.206792,4.44005
matrices/t2em.mtx,16,3,0.368389,0.0184021,0.00285711,0.108077,-0.000280785,0.110653,8.29772
matrices/t2em.mtx,16,3,0.310059,0.0180516,0.00281415,0.106882,-0.000647783,0.109048,8.4198
matrices/t2em.mtx,16,3,0.360557,0.0182708,0.00283551,0.106783,-0.000607554,0.109011,8.42271
matrices/t2em.mtx,16,3,0.419522,0.0187114,0.00281024,0.104767,-0.000543317,0.107034,8.5783
matrices/t2em.mtx,16,3,0.323685,0.0184826,0.00282632,0.106769,-0.000603434,0.108992,8.4242
matrices/t2em.mtx,32,3,0.302335,0.0133324,0.00279101,0.0550428,0.000925394,0.0587592,15.6259
matrices/t2em.mtx,32,3,0.29467,0.0122797,0.00279607,0.0549224,0.000968634,0.0586871,15.6451
matrices/t2em.mtx,32,3,0.279055,0.0162493,0.00280674,0.0551109,0.000896232,0.0588139,15.6114
