Matrix,Procs,Threads,MAX_IO,MAX_Setup,MAX_Comm,MAX_Calc,Imbalance_Sec,Total_Loop_Sec,GFLOPS
matrices/engine.mtx,1,3,0.713216,0.888489,0.13845,0.781068,2.2242e-05,0.91954,0.527399
matrices/engine.mtx,1,3,0.67816,0.857592,0.136679,0.769569,2.1871e-05,0.906269,0.535122
matrices/engine.mtx,1,3,0.684242,0.902927,0.137742,0.769578,1.9421e-05,0.907339,0.534491
matrices/engine.mtx,1,3,0.678913,0.904849,0.136792,0.8224,2.7526e-05,0.959219,0.505582
matrices/engine.mtx,1,3,0.676902,0.86634,0.137534,0.774233,2.2108e-05,0.91179,0.531882
matrices/engine.mtx,2,3,0.359899,0.23108,0.0664085,0.193759,-0.000353654,0.259814,1.86658
matrices/engine.mtx,2,3,0.35919,0.229699,0.066542,0.193116,-0.000343533,0.259315,1.87018
matrices/engine.mtx,2,3,0.366659,0.219908,0.0657518,0.19295,-0.00033057,0.258371,1.877
matrices/engine.mtx,2,3,0.3602,0.226115,0.0673266,0.194931,-0.000629699,0.261628,1.85364
matrices/engine.mtx,2,3,0.35696,0.228209,0.0661814,0.192584,-0.000458502,0.258307,1.87748
matrices/engine.mtx,4,3,0.212539,0.073659,0.0585607,0.0540404,-0.00281844,0.109783,4.4175
matrices/engine.mtx,4,3,0.21047,0.0732445,0.058341,0.0540692,-0.00288331,0.109527,4.42781
matrices/engine.mtx,4,3,0.212426,0.0742301,0.0590408,0.0541203,-0.00269529,0.110466,4.39018
matrices/engine.mtx,4,3,0.210233,0.073421,0.0585043,0.0541529,-0.00288551,0.109772,4.41794
matrices/engine.mtx,4,3,0.209634,0.073489,0.0587635,0.054236,-0.00282113,0.110178,4.40163
matrices/engine.mtx,8,3,0.124898,0.0441729,0.0394542,0.0171662,-0.00163819,0.0549822,8.82038
matrices/engine.mtx,8,3,0.124952,0.0440731,0.0392716,0.0171532,-0.00171428,0.0547106,8.86418
matrices/engine.mtx,8,3,0.12496,0.0436775,0.0391916,0.0171316,-0.00166471,0.0546585,8.87262
matrices/engine.mtx,8,3,0.126925,0.0438195,0.0389585,0.0171987,-0.00162667,0.0545306,8.89343
matrices/engine.mtx,8,3,0.125516,0.0438271,0.0390629,0.0171445,-0.00169506,0.0545123,8.89642
matrices/engine.mtx,16,3,0.0838234,0.0349038,0.0262811,0.00730066,-0.00116869,0.032413,14.962
matrices/engine.mtx,16,3,0.0832414,0.0350785,0.0262175,0.00724957,-0.00114892,0.0323181,15.006
matrices/engine.mtx,16,3,0.0861174,0.0357883,0.0263603,0.00727672,-0.00114504,0.0324919,14.9257
matrices/engine.mtx,16,3,0.0833447,0.0352053,0.0261857,0.00730819,-0.0011517,0.0323422,14.9948
matrices/engine.mtx,16,3,0.0829279,0.0348349,0.0262177,0.00725297,-0.0011049,0.0323658,14.9839
matrices/engine.mtx,32,3,0.0676548,0.0395079,0.036399,0.0043166,-0.000829442,0.0398861,12.1587
matrices/engine.mtx,32,3,0.0701758,0.0416424,0.0347722,0.00419825,-0.000778723,0.0381917,12.6982
matrices/engine.mtx,32,3,0.0705078,0.0413524,0.0353819,0.00421818,-0.000758898,0.0388411,12.4858
matrices/engine.mtx,32,3,0.0704391,0.0417005,0.0362887,0.00440428,-0.000931298,0.0397617,12.1968
matrices/engine.mtx,32,3,0.0697948,0.0411547,0.0356522,0.00420894,-0.000739893,0.0391213,12.3964
matrices/engine.mtx,64,3,0.0797833,0.0648736,0.19441,0.00459157,-0.00417526,0.194826,2.48921
matrices/engine.mtx,64,3,0.0738697,0.0543829,0.198427,0.00497785,-0.00463647,0.198768,2.43985
matrices/engine.mtx,64,3,0.0739857,0.0565019,0.199813,0.0052182,-0.00487329,0.200157,2.42291
matrices/engine.mtx,64,3,0.073015,0.0551934,0.200666,0.00466347,-0.00430812,0.201021,2.4125
matrices/engine.mtx,64,3,0.0732683,0.0561885,0.201603,0.00428676,-0.00363845,0.202251,2.39783
matrices/engine.mtx,128,3,0.0781544,0.0675129,0.333746,0.00707882,-0.00683414,0.333991,1.45203
matrices/engine.mtx,128,3,0.059862,0.0506453,0.323747,0.0063917,-0.00618274,0.323956,1.49701
matrices/engine.mtx,128,3,0.0613384,0.0508539,0.318952,0.00712114,-0.00681608,0.319257,1.51904
matrices/engine.mtx,128,3,0.0626111,0.0530936,0.327327,0.00632323,-0.00609622,0.327554,1.48056
matrices/engine.mtx,128,3,0.0599196,0.0501151,0.320786,0.00696616,-0.0066919,0.32106,1.51051
matrices/GL7d17.mtx,1,3,7.86327,13.3184,1.71248,14.6703,4.3426e-05,16.3828,0.317138
