Matrix,Procs,Threads,MAX_IO,MAX_Setup,MAX_Comm,MAX_Calc,Imbalance_Sec,Total_Loop_Sec,GFLOPS
matrices/engine.mtx,1,3,0.866463,0.253201,0.00132716,0.768228,3.6945e-05,0.769592,0.630158
matrices/engine.mtx,1,3,0.767386,0.252677,0.00137184,0.778275,4.0539e-05,0.779688,0.621998
matrices/engine.mtx,1,3,0.760718,0.252196,0.00135319,0.763969,4.5331e-05,0.765368,0.633636
matrices/engine.mtx,1,3,0.758837,0.252976,0.00132898,0.764943,4.4571e-05,0.766317,0.632851
matrices/engine.mtx,1,3,0.755056,0.253141,0.00133305,0.768094,4.1634e-05,0.769468,0.630259
matrices/engine.mtx,2,3,0.488784,0.210028,0.0129129,0.401379,0.0136193,0.427912,1.13333
matrices/engine.mtx,2,3,0.532175,0.210258,0.0137796,0.399325,0.0136542,0.426759,1.13639
matrices/engine.mtx,2,3,0.46037,0.211461,0.0129817,0.399912,0.0142136,0.427107,1.13546
matrices/engine.mtx,2,3,0.448185,0.210205,0.013659,0.399015,0.0151781,0.427852,1.13349
matrices/engine.mtx,2,3,0.455232,0.209053,0.0125102,0.392196,0.0140427,0.418749,1.15813
matrices/engine.mtx,4,3,0.354813,0.147442,0.0116409,0.209208,0.0440486,0.264898,1.83076
matrices/engine.mtx,4,3,0.327837,0.152805,0.0116708,0.209548,0.045456,0.266675,1.81856
matrices/engine.mtx,4,3,0.314685,0.148714,0.0118086,0.219848,0.0346707,0.266328,1.82093
matrices/engine.mtx,4,3,0.36016,0.152618,0.011515,0.206669,0.0500929,0.268277,1.8077
matrices/engine.mtx,4,3,0.39812,0.148167,0.0119148,0.208631,0.0465818,0.267128,1.81548
matrices/engine.mtx,8,3,0.274272,0.076359,0.0114891,0.108925,0.0287384,0.149153,3.25146
matrices/engine.mtx,8,3,0.246393,0.076815,0.0116825,0.108929,0.0279274,0.148539,3.2649
matrices/engine.mtx,8,3,0.23069,0.0774132,0.0116019,0.109013,0.0293019,0.149917,3.23489
matrices/engine.mtx,8,3,0.24338,0.0762649,0.0117937,0.108926,0.0287805,0.1495,3.24391
matrices/engine.mtx,8,3,0.238481,0.0783027,0.0116227,0.109029,0.0287276,0.149379,3.24653
matrices/engine.mtx,16,3,0.229279,0.0414134,0.0170333,0.0569448,0.00268898,0.076667,6.32559
matrices/engine.mtx,16,3,0.359115,0.0411308,0.0150693,0.0571147,0.00529913,0.0774831,6.25897
matrices/engine.mtx,16,3,0.212494,0.0407806,0.0161104,0.0565546,0.00309471,0.0757597,6.40135
matrices/engine.mtx,16,3,0.190164,0.0398452,0.0159477,0.0565394,0.00386782,0.0763549,6.35145
matrices/engine.mtx,16,3,0.185804,0.0396185,0.0167092,0.0565578,0.00273003,0.0759971,6.38136
matrices/engine.mtx,32,3,0.271342,0.0214635,0.0172496,0.0316826,0.00146954,0.0504017,9.62199
matrices/engine.mtx,32,3,0.56506,0.0215565,0.0173016,0.0343742,-0.000756116,0.0509197,9.52411
matrices/engine.mtx,32,3,0.247712,0.0214532,0.0172456,0.032812,0.000326459,0.0503841,9.62534
matrices/engine.mtx,32,3,0.185342,0.0215131,0.0174496,0.0322266,0.00142645,0.0511026,9.49001
matrices/engine.mtx,32,3,0.204731,0.0241359,0.0175744,0.0347285,-0.00154802,0.0507549,9.55503
matrices/engine.mtx,64,3,0.262763,0.0128167,0.0220909,0.0271868,0.00695231,0.05623,8.62465
matrices/engine.mtx,64,3,0.449459,0.012896,0.0219001,0.0270152,0.00704055,0.0559559,8.66691
matrices/engine.mtx,64,3,0.294853,0.0128344,0.0219852,0.0239794,0.0101526,0.0561172,8.64199
matrices/engine.mtx,64,3,0.247731,0.0131935,0.0217476,0.0238249,0.0112896,0.056862,8.52879
matrices/engine.mtx,64,3,0.444847,0.0129618,0.0220126,0.0258164,0.0107216,0.0585507,8.28282
matrices/engine.mtx,128,3,0.679111,0.0164252,0.0695144,0.041363,0.0273164,0.138194,3.5093
matrices/engine.mtx,128,3,0.340467,0.00988871,0.0618223,0.0311998,0.0342012,0.127223,3.81192
matrices/engine.mtx,128,3,0.475467,0.0204113,0.0595208,0.0315702,0.0485918,0.139683,3.4719
matrices/engine.mtx,128,3,0.383623,0.0175113,0.0673035,0.0320996,0.0357743,0.135177,3.58762
matrices/engine.mtx,128,3,0.512302,0.0108786,0.0575523,0.0336045,0.0467109,0.137868,3.51761
matrices/GL7d17.mtx,1,3,9.27824,3.39143,0.0013788,14.659,5.1233e-05,14.6605,0.354397
matrices/GL7d17.mtx,1,3,8.73655,3.38948,0.00137197,14.7263,6.4358e-05,14.7277,0.352779
matrices/GL7d17.mtx,1,3,8.95101,3.39179,0.00137437,14.6469,5.7025e-05,14.6483,0.35469
matrices/GL7d17.mtx,1,3,8.65197,3.39267,0.00137841,14.7195,5.0765e-05,14.7209,0.352942
matrices/GL7d17.mtx,1,3,8.69137,3.39365,0.00137426,14.6476,5.1746e-05,14.649,0.354674
matrices/GL7d17.mtx,2,3,4.69448,3.65218,0.110623,8.42385,0.332531,8.86701,0.58595
matrices/GL7d17.mtx,2,3,4.60854,3.63951,0.11133,8.41725,0.32951,8.85809,0.586539
matrices/GL7d17.mtx,2,3,4.66525,3.6882,0.111939,8.40089,0.423244,8.93607,0.581421
matrices/GL7d17.mtx,2,3,4.56946,3.63114,0.112779,8.40949,0.379764,8.90204,0.583644
matrices/GL7d17.mtx,2,3,4.6025,3.66354,0.11057,8.43962,0.333264,8.88345,0.584865
matrices/GL7d17.mtx,4,3,3.38046,2.22981,0.147419,4.96396,0.197241,5.30862,0.978714
matrices/GL7d17.mtx,4,3,3.37668,2.2338,0.148862,4.94406,0.220863,5.31378,0.977763
matrices/GL7d17.mtx,4,3,3.4371,2.21417,0.149292,4.51825,0.254263,4.9218,1.05563
matrices/GL7d17.mtx,4,3,3.60087,2.23507,0.147668,4.9504,0.220457,5.31853,0.976891
matrices/GL7d17.mtx,4,3,3.39363,2.24035,0.147012,5.07114,0.200575,5.41873,0.958826
matrices/GL7d17.mtx,8,3,2.38959,1.25147,0.190613,2.58186,0.399399,3.17187,1.63803
matrices/GL7d17.mtx,8,3,2.94351,1.24058,0.189614,2.42011,0.465345,3.07507,1.68959
matrices/GL7d17.mtx,8,3,2.46538,1.25069,0.190952,2.42782,0.419281,3.03805,1.71018
matrices/GL7d17.mtx,8,3,2.69088,1.25917,0.191311,2.4246,0.408022,3.02393,1.71817
matrices/GL7d17.mtx,8,3,2.41038,1.25342,0.194008,2.39554,0.44409,3.03364,1.71267
matrices/GL7d17.mtx,16,3,1.66812,0.74184,0.207934,1.37668,0.77267,2.35728,2.20407
matrices/GL7d17.mtx,16,3,1.32794,0.897444,0.206073,1.2901,0.862676,2.35884,2.20261
matrices/GL7d17.mtx,16,3,1.53755,0.842418,0.203693,1.29487,0.821899,2.32046,2.23904
matrices/GL7d17.mtx,16,3,2.7774,1.7794,0.207292,1.29153,0.890248,2.38907,2.17474
matrices/GL7d17.mtx,16,3,1.48626,0.882307,0.205321,1.294,0.834803,2.33412,2.22594
matrices/GL7d17.mtx,32,3,1.05552,0.770712,0.159618,0.766991,7.85007,8.77668,0.59198
matrices/GL7d17.mtx,32,3,1.72168,1.55218,0.158144,0.739496,7.309,8.20663,0.6331
matrices/GL7d17.mtx,32,3,1.11728,0.721278,0.158189,0.722374,6.31414,7.19471,0.722145
matrices/GL7d17.mtx,32,3,1.11026,0.838577,0.15585,0.767045,6.29828,7.22117,0.719498
matrices/GL7d17.mtx,32,3,2.22047,1.62761,0.156435,0.825825,5.66691,6.64917,0.781394
matrices/GL7d17.mtx,64,3,1.07339,0.295486,0.164954,0.474895,8.38026,9.0201,0.576004
matrices/GL7d17.mtx,64,3,1.2105,0.299552,0.162336,0.48892,8.24949,8.90074,0.583729
matrices/GL7d17.mtx,64,3,0.893277,0.299105,0.160138,0.598275,7.20244,7.96085,0.652646
matrices/GL7d17.mtx,64,3,0.913698,0.298086,0.160711,0.46109,9.30607,9.92787,0.523337
matrices/GL7d17.mtx,64,3,1.07152,0.29682,0.161201,0.48177,6.94608,7.58905,0.68462
matrices/GL7d17.mtx,128,3,2.20557,1.37766,0.292098,0.378135,2.26449,2.93472,1.7704
matrices/GL7d17.mtx,128,3,2.75965,1.37264,0.292276,0.382231,2.07066,2.74517,1.89264
matrices/GL7d17.mtx,128,3,2.7845,1.41023,0.284575,0.373965,2.36615,3.02469,1.71774
matrices/GL7d17.mtx,128,3,2.07917,1.35379,0.294263,0.356294,2.47624,3.1268,1.66164
matrices/GL7d17.mtx,128,3,3.26145,1.37719,0.29659,0.414637,2.02257,2.73379,1.90052
matrices/GL7d21.mtx,1,3,6.43196,3.46413,0.141959,11.1287,0.000199614,11.2708,0.32251
matrices/GL7d21.mtx,1,3,6.32012,3.44479,0.141643,11.1938,0.000228999,11.3357,0.320664
matrices/GL7d21.mtx,1,3,6.109,3.46111,0.141131,11.1734,0.000210496,11.3147,0.321259
matrices/GL7d21.mtx,1,3,6.3596,3.43284,0.143713,11.0533,0.000205214,11.1973,0.324629
matrices/GL7d21.mtx,1,3,6.19858,3.47091,0.140948,11.1728,0.000225711,11.314,0.321279
matrices/GL7d21.mtx,2,3,3.55876,2.56624,0.257372,9.31976,0.270807,9.84794,0.369108
matrices/GL7d21.mtx,2,3,3.30393,2.56953,0.255252,9.28844,0.269962,9.81366,0.370398
matrices/GL7d21.mtx,2,3,3.29729,2.55958,0.254587,9.29833,0.270397,9.82331,0.370033
matrices/GL7d21.mtx,2,3,3.19839,2.55854,0.254746,9.17316,0.270499,9.6984,0.374799
matrices/GL7d21.mtx,2,3,3.22246,2.5637,0.254981,9.19731,0.269744,9.72204,0.373888
matrices/GL7d21.mtx,4,3,2.46318,1.76434,0.400299,6.62941,0.355792,7.3855,0.492174
