Matrix,Procs,Threads,MAX_IO,MAX_Setup,MAX_Comm,MAX_Calc,Imbalance_Sec,Total_Loop_Sec,GFLOPS
matrices/matrices_weak_diag/weak_diag_p1.mtx,1,1,0.176291,0.0479786,0.0924883,0.0373448,2.1526e-05,0.129855,0.154018
matrices/matrices_weak_diag/weak_diag_p1.mtx,1,1,0.0445731,0.0434304,0.0918297,0.0372599,2.0193e-05,0.12911,0.154907
matrices/matrices_weak_diag/weak_diag_p1.mtx,1,1,0.0421345,0.0430547,0.0918464,0.0373065,2.1842e-05,0.129175,0.154829
matrices/matrices_weak_diag/weak_diag_p1.mtx,1,1,0.0429008,0.0447708,0.0918596,0.0370885,2.0035e-05,0.128968,0.155077
matrices/matrices_weak_diag/weak_diag_p1.mtx,1,1,0.0410136,0.043137,0.0917765,0.0372589,2.0111e-05,0.129056,0.154972
matrices/matrices_weak_rand/weak_rand_p1.mtx,1,1,0.472728,0.243413,0.0458228,0.322512,1.5603e-05,0.36835,0.542962
matrices/matrices_weak_rand/weak_rand_p1.mtx,1,1,0.389762,0.23961,0.0458834,0.323844,1.9193e-05,0.369747,0.54091
matrices/matrices_weak_rand/weak_rand_p1.mtx,1,1,0.390404,0.238641,0.0458391,0.323652,1.9512e-05,0.36951,0.541257
matrices/matrices_weak_rand/weak_rand_p1.mtx,1,1,0.388397,0.238701,0.0466213,0.323069,1.8767e-05,0.369709,0.540965
matrices/matrices_weak_rand/weak_rand_p1.mtx,1,1,0.388382,0.238084,0.045679,0.323857,1.543e-05,0.369551,0.541197
matrices/matrices_weak_stencil/weak_stencil_p1.mtx,1,1,0.0621213,0.00849662,0.00876014,0.0168546,1.1016e-05,0.0256258,0.38711
matrices/matrices_weak_stencil/weak_stencil_p1.mtx,1,1,0.0182175,0.00825507,0.00875529,0.0168482,1.1355e-05,0.0256148,0.387276
matrices/matrices_weak_stencil/weak_stencil_p1.mtx,1,1,0.020816,0.00821786,0.008753,0.0168109,1.0774e-05,0.0255747,0.387884
matrices/matrices_weak_stencil/weak_stencil_p1.mtx,1,1,0.0244663,0.0089033,0.0092141,0.0169046,1.2823e-05,0.0261315,0.379619
matrices/matrices_weak_stencil/weak_stencil_p1.mtx,1,1,0.0189628,0.00836648,0.00881554,0.0169263,1.0965e-05,0.0257528,0.385201
matrices/matrices_weak_banded/weak_banded_p1.mtx,1,1,0.239823,0.0315167,0.00906004,0.0641772,1.1296e-05,0.0732486,0.546086
matrices/matrices_weak_banded/weak_banded_p1.mtx,1,1,0.0861165,0.0295509,0.0089933,0.0640068,1.7471e-05,0.0730176,0.547813
matrices/matrices_weak_banded/weak_banded_p1.mtx,1,1,0.0791257,0.0293782,0.0090119,0.0641042,1.7898e-05,0.073134,0.546941
matrices/matrices_weak_banded/weak_banded_p1.mtx,1,1,0.0775696,0.0289604,0.0089891,0.0639971,1.1206e-05,0.0729974,0.547965
matrices/matrices_weak_banded/weak_banded_p1.mtx,1,1,0.076714,0.0293208,0.0090192,0.064086,1.102e-05,0.0731162,0.547075
matrices/matrices_weak_diag/weak_diag_p2.mtx,2,1,0.139043,0.0677446,0.0695975,0.018949,-2.4154e-05,0.0885223,0.451863
matrices/matrices_weak_diag/weak_diag_p2.mtx,2,1,0.0442686,0.0239043,0.069886,0.0189131,5.715e-06,0.0888048,0.450426
matrices/matrices_weak_diag/weak_diag_p2.mtx,2,1,0.04808,0.0231538,0.0695053,0.0188698,8.774e-06,0.0883838,0.452571
matrices/matrices_weak_diag/weak_diag_p2.mtx,2,1,0.0451515,0.0229899,0.0696478,0.0188122,1.4264e-05,0.0884743,0.452109
matrices/matrices_weak_diag/weak_diag_p2.mtx,2,1,0.0452393,0.0237786,0.0694516,0.0188302,1.4628e-05,0.0882965,0.453019
matrices/matrices_weak_rand/weak_rand_p2.mtx,2,1,0.51869,0.170383,0.0381441,0.152502,-0.000367338,0.190279,2.10218
matrices/matrices_weak_rand/weak_rand_p2.mtx,2,1,0.408386,0.106905,0.0367204,0.154182,-0.000692541,0.19021,2.10294
matrices/matrices_weak_rand/weak_rand_p2.mtx,2,1,0.410533,0.105696,0.0384516,0.153382,-0.000309645,0.191524,2.08851
matrices/matrices_weak_rand/weak_rand_p2.mtx,2,1,0.422334,0.105159,0.0360754,0.153236,-8.0566e-05,0.189231,2.11382
matrices/matrices_weak_rand/weak_rand_p2.mtx,2,1,0.406788,0.103602,0.037157,0.15333,-0.000480476,0.190007,2.10519
matrices/matrices_weak_stencil/weak_stencil_p2.mtx,2,1,0.097732,0.0304488,0.00664048,0.00865997,-8.312e-06,0.0152921,1.30046
matrices/matrices_weak_stencil/weak_stencil_p2.mtx,2,1,0.017404,0.00520509,0.00657301,0.00864234,-5.853e-06,0.0152095,1.30752
matrices/matrices_weak_stencil/weak_stencil_p2.mtx,2,1,0.0186108,0.00659523,0.00655329,0.00863574,-4.672e-06,0.0151844,1.30969
matrices/matrices_weak_stencil/weak_stencil_p2.mtx,2,1,0.0220072,0.00409596,0.00654131,0.00862432,9.57e-06,0.0151752,1.31048
matrices/matrices_weak_stencil/weak_stencil_p2.mtx,2,1,0.0264539,0.00505701,0.00728714,0.00874637,-2.8569e-05,0.0160049,1.24254
matrices/matrices_weak_banded/weak_banded_p2.mtx,2,1,0.229738,0.0643397,0.00716226,0.0321988,-2.077e-06,0.039359,2.03257
matrices/matrices_weak_banded/weak_banded_p2.mtx,2,1,0.0891039,0.0191781,0.00716802,0.0327819,1.029e-06,0.039951,2.00245
matrices/matrices_weak_banded/weak_banded_p2.mtx,2,1,0.0874197,0.017755,0.00712368,0.0322125,5.577e-06,0.0393417,2.03347
matrices/matrices_weak_banded/weak_banded_p2.mtx,2,1,0.085076,0.0156052,0.0071803,0.0323313,-6.22e-06,0.0395054,2.02504
matrices/matrices_weak_banded/weak_banded_p2.mtx,2,1,0.0842165,0.0178775,0.00720438,0.0323753,5.352e-06,0.0395851,2.02096
matrices/matrices_weak_diag/weak_diag_p4.mtx,4,1,0.202621,0.0737366,0.148479,0.0206197,-0.0204043,0.148694,0.538018
matrices/matrices_weak_diag/weak_diag_p4.mtx,4,1,0.0502051,0.0271232,0.147177,0.0205427,-0.0203094,0.14741,0.542704
matrices/matrices_weak_diag/weak_diag_p4.mtx,4,1,0.049845,0.0254949,0.147292,0.0204076,-0.0201847,0.147515,0.542318
matrices/matrices_weak_diag/weak_diag_p4.mtx,4,1,0.0492775,0.0255661,0.148801,0.0207227,-0.020517,0.149007,0.536887
matrices/matrices_weak_diag/weak_diag_p4.mtx,4,1,0.0490244,0.0254755,0.148115,0.0208302,-0.0206033,0.148342,0.539296
matrices/matrices_weak_rand/weak_rand_p4.mtx,4,1,0.80358,0.285696,0.0678658,0.0884744,-0.00507475,0.151265,5.28872
matrices/matrices_weak_rand/weak_rand_p4.mtx,4,1,0.480217,0.0901922,0.0707478,0.0893968,-0.00529849,0.154846,5.16642
matrices/matrices_weak_rand/weak_rand_p4.mtx,4,1,0.476586,0.091733,0.0707228,0.0900376,-0.00538828,0.155372,5.14893
matrices/matrices_weak_rand/weak_rand_p4.mtx,4,1,0.476905,0.0873667,0.0718738,0.0891787,-0.00515725,0.155895,5.13165
matrices/matrices_weak_rand/weak_rand_p4.mtx,4,1,0.477048,0.0896596,0.0720509,0.0895419,-0.00532995,0.156263,5.11958
