Matrix,Procs,Threads,MAX_IO,MAX_Setup,MAX_Comm,MAX_Calc,Imbalance_Sec,Total_Loop_Sec,GFLOPS
matrices/engine.mtx,1,1,1.46114,0.257534,8.3424e-05,0.762338,3.7487e-05,0.762459,0.636053
matrices/engine.mtx,1,1,0.788479,0.256133,8.2541e-05,0.762474,4.0869e-05,0.762597,0.635938
matrices/engine.mtx,1,1,0.775419,0.257367,8.2333e-05,0.76319,4.1843e-05,0.763314,0.63534
matrices/engine.mtx,1,1,0.775027,0.257147,8.9446e-05,0.762511,3.0416e-05,0.762631,0.63591
matrices/engine.mtx,1,1,0.780821,0.258835,8.307e-05,0.763215,3.4109e-05,0.763332,0.635326
matrices/engine.mtx,2,1,0.562021,0.198781,0.0103152,0.381332,0.0144727,0.40612,1.19414
matrices/engine.mtx,2,1,0.474179,0.211749,0.0102666,0.382263,0.0140305,0.40656,1.19285
matrices/engine.mtx,2,1,0.467943,0.208524,0.0101606,0.38264,0.0143633,0.407164,1.19108
matrices/engine.mtx,2,1,0.517585,0.212054,0.010342,0.381157,0.0142454,0.405745,1.19525
matrices/engine.mtx,2,1,0.481087,0.205005,0.010382,0.382301,0.0141731,0.406856,1.19198
matrices/engine.mtx,4,1,0.433595,0.140096,0.00949914,0.192093,0.0491458,0.250738,1.93415
matrices/engine.mtx,4,1,0.343583,0.152435,0.00979101,0.192361,0.050985,0.253137,1.91582
matrices/engine.mtx,4,1,0.338518,0.152735,0.00962591,0.192732,0.0508659,0.253224,1.91516
matrices/engine.mtx,4,1,0.337919,0.150091,0.0096572,0.193058,0.0521924,0.254907,1.90251
matrices/engine.mtx,4,1,0.406003,0.150371,0.00967794,0.192562,0.054156,0.256396,1.89147
matrices/engine.mtx,8,1,0.313276,0.073241,0.0094671,0.0969871,0.0380268,0.144481,3.3566
matrices/engine.mtx,8,1,0.25312,0.0753992,0.00933528,0.0973185,0.0396608,0.146315,3.31453
matrices/engine.mtx,8,1,0.298115,0.0746685,0.0091947,0.097156,0.0353601,0.141711,3.42221
matrices/engine.mtx,8,1,0.400357,0.0759773,0.00946317,0.102909,0.0357554,0.148128,3.27396
matrices/engine.mtx,8,1,0.334176,0.0749873,0.0094184,0.0971368,0.0383794,0.144935,3.34609
matrices/engine.mtx,16,1,0.209739,0.0408183,0.0137458,0.0526997,0.0069135,0.073359,6.61083
matrices/engine.mtx,16,1,0.221243,0.0392775,0.0136085,0.0522609,0.00644602,0.0723154,6.70624
matrices/engine.mtx,16,1,0.242684,0.040468,0.0136687,0.0522319,0.00454342,0.0704441,6.88439
matrices/engine.mtx,16,1,0.205934,0.0406182,0.0138004,0.0529763,0.0050265,0.0718032,6.75407
matrices/engine.mtx,16,1,0.364698,0.0397594,0.0137314,0.0524527,0.00500403,0.0711881,6.81244
matrices/engine.mtx,32,1,0.260495,0.0229293,0.0177056,0.0273382,0.00429822,0.049342,9.82864
matrices/engine.mtx,32,1,0.331234,0.0228285,0.0176207,0.0289036,0.00260121,0.0491255,9.87194
matrices/engine.mtx,32,1,0.185292,0.023009,0.0174802,0.0274394,0.00453882,0.0494583,9.80551
matrices/engine.mtx,32,1,0.531564,0.0232292,0.0171909,0.0273343,0.00469093,0.0492161,9.85377
matrices/engine.mtx,32,1,0.207583,0.0229189,0.0176125,0.0274616,0.0050589,0.050133,9.67356
matrices/engine.mtx,64,1,0.229271,0.0130276,0.0232742,0.0139393,0.0205911,0.0578046,8.38972
matrices/engine.mtx,64,1,0.376039,0.012922,0.0230001,0.0139579,0.0199747,0.0569327,8.51821
matrices/engine.mtx,64,1,0.328307,0.0130673,0.0227917,0.0142429,0.0192258,0.0562604,8.61999
matrices/engine.mtx,64,1,0.20908,0.0127665,0.0226416,0.0139906,0.0204773,0.0571095,8.49184
matrices/engine.mtx,64,1,0.378606,0.0128112,0.0227405,0.0142284,0.0199261,0.056895,8.52386
matrices/engine.mtx,128,1,1.41099,1.02033,0.043147,0.0109364,0.0854512,0.139535,3.47559
matrices/engine.mtx,128,1,0.856637,0.0157661,0.0427866,0.00894145,0.0918672,0.143595,3.3773
matrices/engine.mtx,128,1,1.59771,0.977838,0.0436865,0.0118049,0.092374,0.147865,3.27977
matrices/engine.mtx,128,1,2.45026,1.02304,0.0451829,0.0116834,0.0822021,0.139068,3.48724
matrices/engine.mtx,128,1,1.66243,0.979637,0.0440498,0.0109543,0.081567,0.136571,3.551
matrices/GL7d17.mtx,1,1,8.99446,3.48871,0.000118997,15.144,5.6156e-05,15.1442,0.343077
matrices/GL7d17.mtx,1,1,8.79877,3.49332,0.000124607,14.5467,5.7623e-05,14.5469,0.357164
matrices/GL7d17.mtx,1,1,8.77203,3.49778,0.000119963,15.1039,5.9966e-05,15.1041,0.343987
matrices/GL7d17.mtx,1,1,8.73129,3.50318,0.000123463,14.4049,6.4751e-05,14.4051,0.360678
matrices/GL7d17.mtx,1,1,8.73848,3.49437,0.000112779,15.6508,7.0368e-05,15.651,0.331968
matrices/GL7d17.mtx,2,1,4.8024,3.68021,0.135027,7.82135,0.450472,8.40685,0.618022
matrices/GL7d17.mtx,2,1,4.84406,3.68453,0.13694,8.27459,0.446465,8.85799,0.586546
matrices/GL7d17.mtx,2,1,4.6834,3.6741,0.135916,8.29855,0.451765,8.88623,0.584682
matrices/GL7d17.mtx,2,1,4.93537,3.69045,0.138394,8.32503,0.441754,8.90518,0.583438
matrices/GL7d17.mtx,2,1,4.63338,3.67139,0.132982,7.92007,0.454749,8.5078,0.610689
matrices/GL7d17.mtx,4,1,3.43341,2.22395,0.172579,4.32995,0.218877,4.7214,1.10044
matrices/GL7d17.mtx,4,1,3.64956,2.24408,0.172288,4.32374,0.314271,4.8103,1.0801
matrices/GL7d17.mtx,4,1,3.75816,2.22221,0.16668,4.16602,0.357978,4.69068,1.10765
