Matrix,Procs,Threads,MAX_IO,MAX_Setup,MAX_Comm,MAX_Calc,Imbalance_Sec,Total_Loop_Sec,GFLOPS
matrices/kron_g500-logn16.mtx,8,3,0.122541,0.0421667,0.0195385,0.0205949,-0.00536781,0.0347657,14.1312
matrices/kron_g500-logn16.mtx,8,3,0.122033,0.0419837,0.0195146,0.0205063,-0.00527425,0.0347467,14.1389
matrices/kron_g500-logn16.mtx,16,3,0.0852169,0.033202,0.0145282,0.00698491,-0.00211901,0.0193941,25.3314
matrices/kron_g500-logn16.mtx,16,3,0.0822136,0.0345303,0.0152208,0.00737142,-0.00240394,0.0201883,24.3349
matrices/kron_g500-logn16.mtx,16,3,0.082497,0.0317982,0.0144472,0.00699544,-0.00207039,0.0193723,25.3599
matrices/kron_g500-logn16.mtx,16,3,0.0821971,0.0337153,0.0144592,0.00699014,-0.00211271,0.0193367,25.4066
matrices/kron_g500-logn16.mtx,16,3,0.0825145,0.0337469,0.0144894,0.00694318,-0.00206413,0.0193684,25.365
matrices/kron_g500-logn16.mtx,32,3,0.0774829,0.0530685,0.0858965,0.00416763,-0.0032879,0.0867762,5.66145
matrices/kron_g500-logn16.mtx,32,3,0.0692793,0.0449018,0.0861793,0.0041153,-0.00336967,0.0869249,5.65177
matrices/kron_g500-logn16.mtx,32,3,0.0676895,0.0429494,0.0865168,0.00412263,-0.00339501,0.0872445,5.63107
matrices/kron_g500-logn16.mtx,32,3,0.0677916,0.0432938,0.0866811,0.00409142,-0.00336054,0.087412,5.62028
matrices/kron_g500-logn16.mtx,32,3,0.0669487,0.0422533,0.086293,0.00411383,-0.00326953,0.0871373,5.63799
matrices/kron_g500-logn16.mtx,64,3,0.0773326,0.0613649,0.0787547,0.0032028,-0.00292511,0.0790324,6.21618
matrices/kron_g500-logn16.mtx,64,3,0.0644318,0.0439952,0.07842,0.00318682,-0.00289255,0.0787142,6.24131
matrices/kron_g500-logn16.mtx,64,3,0.0578353,0.0424705,0.0789668,0.00324181,-0.00298063,0.079228,6.20083
matrices/kron_g500-logn16.mtx,64,3,0.0639872,0.0374643,0.0783056,0.00324891,-0.0028963,0.0786582,6.24575
matrices/kron_g500-logn16.mtx,64,3,0.0601759,0.0447263,0.0799364,0.00321218,-0.00293262,0.080216,6.12446
matrices/kron_g500-logn16.mtx,128,3,0.11224,0.10327,0.0916651,0.00312451,-0.002958,0.0918316,5.34979
matrices/kron_g500-logn16.mtx,128,3,0.0556121,0.0465868,0.0915771,0.00308874,-0.0028599,0.0918059,5.35128
matrices/kron_g500-logn16.mtx,128,3,0.0554565,0.0469539,0.0904266,0.00311182,-0.00295668,0.0905817,5.42361
matrices/kron_g500-logn16.mtx,128,3,0.054097,0.0452118,0.0908,0.00309442,-0.00287304,0.0910214,5.39741
matrices/kron_g500-logn16.mtx,128,3,0.0600936,0.0524993,0.0907549,0.00309487,-0.00290879,0.090941,5.40218
matrices/rail2586.mtx,1,3,2.26788,1.4162,0.12608,2.70144,2.1551e-05,2.82754,0.566666
matrices/rail2586.mtx,1,3,2.15301,1.41577,0.12147,2.70683,2.1168e-05,2.82832,0.566511
matrices/rail2586.mtx,1,3,2.1527,1.41735,0.126739,2.70469,1.7431e-05,2.83145,0.565885
matrices/rail2586.mtx,1,3,2.15566,1.41441,0.118012,2.70832,1.848e-05,2.82635,0.566905
matrices/rail2586.mtx,1,3,2.15329,1.41857,0.130278,2.70434,2.1928e-05,2.83464,0.565248
matrices/rail2586.mtx,2,3,1.12445,0.356139,0.211148,0.679499,-0.0362435,0.854404,1.87531
matrices/rail2586.mtx,2,3,1.12723,0.36707,0.222416,0.686374,-0.0397442,0.869045,1.84372
